5908
27550	19	5
17527	64086	3
35072	31528	6
44652	1109	3
15558	16906	6
50006	6467	3
24495	10281	6
15922	36970	6
19764	1	0
63262	135	5
54858	28775	3
40723	36528	3
17115	1109	3
73613	26305	3
25861	45133	6
68963	528	6
38267	50834	3
27320	590	3
52958	135	5
22309	11914	6
48429	741	3
40009	363	3
24931	1042	6
14109	1304	3
43934	44971	1
60361	6003	3
42738	811	1
11148	2585	1
7904	28985	6
2865	3751	12
40910	25301	3
18942	58577	3
31026	45133	6
43352	9944	6
41051	11767	6
12766	74707	6
3778	9	3
49771	3300	6
17475	64764	6
70503	31	6
27584	135	5
59068	9152	3
61561	6460	3
44658	3425	6
68340	7313	6
28244	135	5
17506	3365	6
67961	11437	3
40491	24454	6
31443	55121	6
9026	135	5
33103	46745	3
6552	36270	12
33526	135	5
56952	18083	6
6800	14061	8
5587	12379	3
31985	135	5
66155	135	5
28292	2716	8
55732	135	5
9199	26629	12
23587	20289	3
49046	135	5
19247	9944	6
10330	19	5
39352	16906	6
35590	135	5
69711	18547	0
45608	61951	8
70673	19	5
51334	135	5
38507	18381	3
23724	5346	0
16455	36588	3
2154	66	1
51271	5245	6
58202	135	5
34132	135	5
39210	135	5
68196	4782	6
11740	10876	0
52047	16833	3
59634	135	5
41240	10281	6
12228	135	5
24806	26169	6
29077	106	6
47205	14525	3
43851	21510	3
15512	135	5
35865	6088	3
25128	11	3
53133	135	5
46104	20766	3
29359	60964	8
34448	66322	3
68681	837	6
66103	135	5
551	69889	12
695	19299	6
15369	19	5
8251	135	5
46737	135	5
15653	68885	8
44054	135	5
33448	135	5
20150	19	5
47045	19	5
51059	12154	3
34385	4289	6
61708	5613	12
25787	47559	0
51424	19	5
14846	19	5
28579	17333	12
26343	2338	6
72500	21	6
34602	15160	3
12457	15160	3
63483	22318	12
34199	135	5
11062	11462	6
36016	29677	6
48674	20132	8
18561	135	5
47647	64948	3
40843	38070	12
59460	25653	8
34184	2677	0
25474	135	5
56004	5773	3
56526	41776	6
35379	13917	3
66486	477	3
53412	8888	3
12039	29677	6
66733	135	5
68665	60336	3
65222	16982	3
43687	19	5
32344	38993	6
6282	13901	3
26510	40681	3
31041	9543	6
53326	57932	3
20377	135	5
16279	1023	3
46276	29381	3
45036	38209	8
9554	19	5
11447	16103	6
66838	135	5
41505	135	5
40144	45730	6
4643	46277	6
29670	1212	3
13101	14804	8
58888	19	5
59847	2356	3
59679	39855	8
15337	19	5
59791	135	5
74812	36970	6
17361	8264	6
21930	6926	1
3587	135	5
56667	12154	3
29668	135	5
53572	1344	6
17984	135	5
36662	135	5
41586	20632	1
13834	5525	1
15929	12517	3
23967	68822	6
24314	135	5
3505	54167	0
34249	24926	6
37406	135	5
3426	26616	1
56211	173	6
33987	36013	0
65720	135	5
11893	69916	1
36717	629	0
10105	135	5
25553	71701	0
71956	27080	6
797	65291	3
26432	135	5
62278	135	5
42668	2885	3
60245	30933	8
46419	3251	12
26991	1227	6
26190	50423	3
26983	28985	6
63927	1622	3
37651	3	1
69621	70654	1
3780	55067	0
42949	135	5
61942	135	5
24725	135	5
32229	771	3
32818	38695	3
28854	13436	8
70869	261	1
13188	23451	0
10295	86	0
54516	135	5
37596	62276	6
34891	135	5
4954	4710	6
27829	135	5
53653	135	5
70015	46745	3
67669	135	5
4541	3551	3
13662	29971	6
32470	59382	3
2974	135	5
48792	64764	6
48320	135	5
66852	4022	3
71421	18303	6
12950	14895	3
72227	135	5
67934	72717	8
3617	29381	3
62211	135	5
43531	135	5
59189	135	5
53401	135	5
69335	16922	6
53093	24120	1
71935	3923	6
43723	49152	1
53977	135	5
23071	66180	3
628	2893	1
27446	135	5
27382	64983	1
58310	42926	3
27015	32746	0
1801	2219	3
3282	135	5
9729	33833	3
27950	966	6
904	33242	6
36378	64869	1
32333	20632	1
40949	21229	6
24469	67673	8
72518	41577	8
25637	6988	3
19567	27143	8
2230	19051	8
3558	135	5
42367	8326	1
24200	135	5
52749	18711	6
43474	11914	6
48020	10990	3
6269	24120	1
9050	135	5
52303	420	3
6362	292	0
12301	19	5
43567	961	8
71625	5292	3
18841	135	5
58904	4386	3
58764	135	5
10208	135	5
26580	19	5
66155	26799	6
61798	4253	3
58243	27301	3
10979	135	5
6754	67376	3
22922	12379	3
9177	3582	3
73226	71107	1
58544	8951	3
29609	135	5
29285	11166	0
16360	38001	0
19689	19	5
18901	3857	8
19144	135	5
17434	135	5
74485	135	5
10811	32313	8
45967	477	3
10387	28875	8
7428	49912	6
15076	1342	3
54567	8150	6
6525	23314	3
6908	91	6
51199	19063	3
22569	135	5
21164	135	5
18573	19445	6
18874	3169	6
59128	135	5
5166	13706	6
52947	10525	3
42967	9189	8
45757	135	5
67022	135	5
23318	135	5
19082	69650	8
36170	24120	1
35097	19	5
9360	135	5
3644	135	5
65539	4939	6
20429	135	5
53165	17333	6
22574	17629	1
5350	32011	12
38039	72089	6
65772	3897	6
30740	44090	12
58193	72107	3
5094	11462	6
70214	135	5
68819	135	5
47013	5838	6
38842	38900	8
34674	44	3
35277	45730	6
23566	995	1
41491	52937	6
55144	4020	6
62989	71502	3
21497	21985	8
24469	14438	0
56529	27147	8
49268	36362	3
64345	56451	3
8204	17800	1
41428	28775	3
56952	9996	3
46258	9996	3
46478	2338	6
51042	3978	8
11260	135	5
4149	52694	6
61422	27741	6
31566	28254	8
10808	29241	3
60195	72183	3
57201	18451	12
861	6860	1
14212	135	5
6781	14899	3
25114	15618	6
43041	976	0
42574	6566	8
18767	38993	6
12691	135	5
71513	135	5
47999	1340	1
69567	11479	6
32993	70660	1
38860	4862	8
51242	135	5
1986	69932	8
7471	1340	1
44003	17742	3
65588	57648	3
70805	65291	3
20599	135	5
52131	446	6
44669	135	5
45504	16226	3
57621	10147	1
43285	135	5
16320	27741	6
42547	135	5
1424	1370	0
30398	19	5
74643	71832	0
30915	39808	3
31799	135	5
12294	811	1
68660	10969	6
63609	1202	3
2552	17960	0
7516	19387	12
61612	34611	8
10297	135	5
9877	18485	8
64416	135	5
5671	29677	6
38265	135	5
15557	22716	8
54153	7725	6
3603	54167	0
42048	35826	6
66674	135	5
34421	2338	6
56693	52694	6
9834	33786	6
23691	1557	6
48443	1394	3
33802	2388	6
74642	135	5
51135	135	5
64886	18437	8
14966	1202	3
57497	27533	6
44336	42031	3
45346	135	5
54217	1750	6
73911	195	6
20130	4853	6
17511	1098	8
1860	11767	6
27148	19	5
57877	135	5
46783	11767	6
30523	50423	3
25826	7721	6
12374	135	5
16317	19	5
20981	995	1
48765	135	5
64047	16922	6
31874	3265	3
47676	135	5
31325	41776	6
19544	38676	3
40866	60336	3
52327	10686	3
31701	51286	1
28692	4524	3
26245	135	5
70994	35111	8
9464	4531	6
430	135	5
35797	9333	3
37159	38993	6
74058	67666	3
64338	17095	3
23398	48084	0
17938	4612	6
34550	113	6
29510	24120	1
36110	45091	6
39200	9031	0
23191	70990	6
36401	4462	1
20362	49784	3
42132	12929	3
58148	55865	8
9273	15915	3
68329	571	6
9352	6271	3
56945	1601	12
53817	135	5
22848	29677	6
41494	2388	6
67790	1936	6
11598	40898	3
37094	8869	3
18624	61229	3
59130	74009	8
25853	14895	3
1293	235	1
66462	135	5
67722	6593	8
47797	135	5
4254	52694	6
63014	3447	1
52091	21351	3
59167	11473	3
72146	62276	6
8116	9543	6
54238	1227	6
57829	33833	3
13102	28087	8
29861	135	5
74122	37708	6
13594	135	5
56104	135	5
26716	374	3
9368	51602	3
29369	135	5
7245	11767	6
49505	966	6
31325	10251	1
11124	135	5
59391	54545	3
55761	3120	1
26952	1357	6
48959	135	5
60147	29383	3
8265	135	5
55553	17960	0
56343	135	5
42054	135	5
35489	17960	0
30582	3425	6
49655	4020	6
2780	65888	3
58736	58554	8
17857	135	5
14198	135	5
51201	14568	3
28539	13530	3
25524	1904	6
2610	18709	8
60630	32093	8
54787	36475	8
39519	135	5
40019	58325	6
4461	135	5
29054	2372	6
64676	23676	8
19679	6460	3
51703	29897	6
23104	3258	0
47074	933	3
28268	4289	6
49325	2514	6
57749	135	5
32438	135	5
41744	135	5
26580	144	0
17270	58325	6
10476	135	5
63169	135	5
71477	1658	3
55459	135	5
17786	43677	3
33075	65888	3
10947	38078	3
66340	10281	6
21350	72183	3
64956	52937	6
26679	4354	3
5420	65291	3
73439	41776	6
18147	11714	8
6237	40346	3
43292	54	6
58308	45874	3
26815	1735	3
35694	135	5
44048	36270	12
64285	7725	6
60722	135	5
69870	135	5
30048	59295	1
8606	5842	3
24766	135	5
1709	33388	8
49611	62276	6
70177	4853	6
52502	837	6
17257	1943	0
70791	55121	6
18882	135	5
17922	33939	6
33979	31229	8
24606	13510	8
23524	4253	3
9199	21152	3
58153	135	5
71082	571	6
7030	7548	6
25378	3657	3
65581	5022	1
13442	135	5
52191	27741	6
42814	54545	3
41641	8138	12
50854	135	5
37499	3447	1
41584	71832	0
50125	16906	6
4149	38005	3
11657	1710	12
22542	36793	6
9483	2885	3
32897	135	5
65024	1151	1
71514	135	5
72561	135	5
61939	50423	3
53905	135	5
30333	3897	6
21477	60027	1
9588	56464	3
10157	14142	8
55698	5154	8
11779	46734	3
58033	3300	6
26011	25879	3
71171	10281	6
68164	135	5
59452	9727	8
38030	15671	3
20788	944	3
29992	11966	3
13733	135	5
4595	135	5
20947	966	6
58132	135	5
19167	230	3
22478	4505	1
34208	28712	6
68148	18547	0
40273	54545	3
24308	70	6
19183	44068	0
4718	135	5
54747	40741	3
31518	23314	3
45712	13706	6
27792	2034	6
17325	135	5
6024	135	5
12037	4289	6
71839	135	5
4162	36165	6
42278	540	3
49978	13901	3
66708	1658	3
25349	135	5
28141	31528	6
4127	13146	6
55344	46598	8
42659	25314	8
32137	11437	3
30289	13160	6
27427	53669	3
74109	135	5
18889	25085	6
2295	14568	3
20687	9	3
22659	8487	1
55963	5292	3
59037	19	5
14188	5379	3
59703	8099	3
49438	19	5
70555	409	6
47732	66	12
33971	4939	6
35962	26616	1
6788	73162	3
62264	528	6
31732	72417	1
33482	23559	8
20460	1611	6
39142	27021	3
24083	135	5
61871	135	5
46194	34188	8
35714	135	5
1204	14961	3
59141	2963	6
24761	2464	1
2831	135	5
17734	135	5
12527	63875	0
51209	7886	3
17285	135	5
18029	26231	1
55300	409	6
43674	540	3
26600	56680	3
42362	3447	1
12580	34638	0
12949	3516	1
30305	50819	8
7394	2839	3
59979	135	5
14024	71832	0
25221	1658	3
47071	33786	6
38088	135	5
4009	1199	6
20420	11914	6
66215	37803	3
56599	4710	6
31725	5401	8
68080	3439	3
69207	4935	8
2311	45133	6
30132	47457	8
24642	32195	0
24227	40	1
12955	38695	3
6552	43052	12
29355	4159	8
48216	14899	3
67505	1562	3
41296	54269	3
57130	128	3
71209	26570	1
71938	135	5
55713	45158	3
24062	28985	6
75034	3751	6
25856	32016	0
27806	1357	6
35066	47863	3
62179	135	5
15792	37708	6
19399	12828	1
26097	135	5
19083	5838	6
24977	5292	3
58775	135	5
7812	135	5
28906	72523	3
70146	33669	3
70486	135	5
47628	1304	3
39323	135	5
22385	11992	6
12370	409	6
66541	7982	0
35801	31223	3
68384	135	5
9210	53440	8
16059	33312	0
19407	11832	6
63303	25816	12
59059	31165	3
13051	4308	3
48209	10417	1
44751	52694	6
59145	3169	6
69390	63529	0
53243	32443	0
49810	7788	6
62987	11191	3
59186	135	5
60007	870	3
55586	31	3
580	4981	0
15318	135	5
36577	15915	3
29009	135	5
14258	1342	3
23763	2585	1
7015	32543	3
37755	32016	0
69192	72089	6
55138	19	5
10475	374	3
12153	31970	8
27441	1622	3
31074	56451	3
39776	57539	8
7575	7867	8
39506	409	6
20	3365	6
41795	6623	3
32704	135	5
45164	68554	3
69158	8610	8
394	11479	6
18221	8189	3
38887	173	6
8698	1410	0
67056	135	5
60962	135	5
6144	135	5
47723	5245	6
43535	78	3
15322	14438	0
71823	10969	6
63923	135	5
31194	11987	12
44961	22561	12
41338	31175	8
10579	135	5
56444	59466	8
39186	135	5
69407	8146	3
65392	135	5
34044	989	1
42474	50495	3
29698	97	6
12669	47295	3
17555	7433	3
10066	135	5
13513	61437	8
19021	29241	3
64896	7	3
46258	21510	3
47373	44667	3
1444	1750	6
33535	135	5
57519	135	5
30578	19	5
31933	72502	8
43582	837	6
29196	44672	3
11846	20476	3
60731	4505	1
49450	16103	6
29374	16103	6
61716	10969	6
7846	135	5
21692	135	5
30978	21229	6
12611	25022	8
67761	7313	6
36397	135	5
23131	2442	6
57322	2963	6
65220	9671	8
11132	307	1
33662	50129	8
50671	4782	6
19997	2388	6
13276	20883	8
69409	18659	3
58383	3398	6
13104	135	5
58750	135	5
72418	33739	1
53412	144	0
15958	446	6
25510	10536	3
47928	7855	3
34260	21985	8
20539	16982	3
53	135	5
46737	264	6
65324	74707	6
3509	41703	3
41173	135	5
13697	135	5
18466	135	5
16647	106	6
16545	12411	1
26390	19	5
62520	741	3
62791	4862	8
74792	12719	0
69030	8959	12
44004	18451	12
26221	135	5
33970	1042	6
73721	21229	6
72401	135	5
32739	6921	3
36965	27666	1
18137	135	5
10987	837	6
58361	11191	3
12170	8158	1
57641	135	5
8810	135	5
10555	56545	3
40899	10904	8
41979	5292	3
66495	63875	0
74961	16817	8
8911	25115	8
8877	65102	3
18173	16906	6
54631	72119	3
10646	135	5
30665	3425	6
19156	38770	8
31562	6355	3
32153	135	5
46882	16103	6
45424	4459	6
71873	13004	3
45846	374	3
1666	135	5
13835	54	6
43582	135	5
45200	3169	6
21108	15447	3
5843	758	3
29905	29215	3
61534	41776	6
74637	135	5
9441	8189	3
69766	135	5
45599	38738	8
24873	135	5
30591	53084	8
64450	16168	8
61202	19	5
14371	2970	1
37777	72018	3
41900	135	5
17988	9448	3
12436	19307	8
70054	135	5
2761	1868	3
9356	24975	1
50196	38078	3
10570	135	5
27715	97	6
25011	13706	6
19852	56680	3
820	1955	6
67724	50495	3
53158	135	5
19190	19	5
42630	6271	3
68429	135	5
68116	903	12
48256	2893	1
27321	135	5
50813	135	5
61497	135	5
52638	29398	6
74384	135	5
1028	135	5
20818	24981	3
49913	178	3
18332	135	5
57735	135	5
11937	28929	0
40102	18083	6
20960	29675	6
16303	13917	3
67586	135	5
12880	135	5
10753	15618	6
49781	36412	8
56253	2563	0
33534	135	5
65409	1710	6
61438	135	5
3325	135	5
6497	69676	1
67192	670	3
20176	135	5
69728	3425	6
56782	17	3
44592	5623	1
67952	3169	6
64462	741	3
26873	61229	3
31662	26098	0
43532	4253	3
21591	7721	6
29358	540	3
52246	15629	3
24535	48084	0
65682	135	5
36566	135	5
21749	33113	3
34712	18443	3
67750	135	5
57786	135	5
15218	17354	12
74247	5838	6
55134	2146	3
53740	46130	8
63177	18659	3
13772	6574	1
42851	135	5
30180	1733	1
58198	37379	0
13386	11707	8
13676	240	1
13581	39046	0
37644	2970	1
20141	21626	6
18411	111	1
16428	3447	1
73773	135	5
70202	60336	3
28451	62276	6
44040	1005	0
64972	187	3
38501	24889	12
44520	10655	6
72812	63482	12
25474	4672	8
12079	13514	3
23149	34541	3
6300	21765	3
33640	10536	3
17687	28589	6
14782	34213	0
72278	135	5
36825	135	5
40265	12334	8
8118	80	3
23539	10969	6
63979	28775	3
21236	3222	3
12416	4253	3
57694	5379	3
13102	27533	6
42415	135	5
60616	135	5
15978	6614	0
60562	135	5
4592	26572	8
53162	19	5
50247	135	5
27721	135	5
40842	33939	6
25068	46277	6
68759	37708	6
29757	8069	12
50696	10050	3
66583	67272	8
57133	25895	8
23945	135	5
44258	135	5
15066	135	5
49502	50461	1
24513	1520	3
26449	43797	3
44951	135	5
8678	1508	3
56113	2633	3
18904	135	5
28169	3054	6
28600	26572	8
2777	34541	3
26051	33739	1
12262	40	1
9756	4037	6
3220	12042	8
12909	135	5
69505	40161	1
58681	39766	3
22080	135	5
16378	4858	6
35938	5074	3
9564	64764	6
47718	40681	3
48714	135	5
14179	135	5
53087	11	3
21002	2832	1
18183	135	5
61012	28929	0
43839	135	5
57324	69154	3
68711	19	5
24128	135	5
63845	135	5
74117	1278	1
31623	37803	3
2700	510	3
32007	17828	3
32294	3365	6
29551	13706	6
18487	5074	3
65199	135	5
21138	135	5
8785	70496	3
59731	135	5
19170	1611	6
56018	135	5
4521	70392	3
3901	135	5
33665	33113	3
68211	6791	3
34944	4368	6
66704	18711	6
17686	917	12
2263	17969	8
51821	14721	1
21757	431	3
39786	135	5
986	19	5
47078	135	5
16979	15629	3
14239	43648	6
44745	2372	6
30080	78	3
40399	1508	3
29008	1729	1
3598	8264	6
33639	37363	3
45835	1182	3
65889	135	5
61146	12517	3
28484	135	5
4725	23920	3
5314	19	5
61273	1936	6
22428	1710	6
39261	135	5
14437	135	5
59594	135	5
3006	135	5
39693	135	5
29646	51599	8
64806	135	5
43163	15238	1
21264	12517	3
56301	1597	6
22137	1733	1
21348	32996	3
43999	135	5
23799	72502	8
43092	654	6
42293	42760	8
59411	13569	3
36916	31433	3
28469	5245	6
40516	19	5
14800	39465	0
10224	8150	6
11842	40022	3
68304	135	5
62255	2062	12
19716	135	5
7382	13270	12
67049	68822	6
24464	26231	1
68708	4853	6
69030	135	5
64508	135	5
64920	11093	1
59136	5773	3
20285	135	5
34707	135	5
13158	49485	1
38128	3054	6
30580	64061	12
67965	4245	6
74961	135	5
72926	135	5
15787	17800	1
5147	135	5
48374	2437	3
27447	4853	6
31984	26879	6
46144	62069	1
18954	29241	3
4736	135	5
60499	5838	6
18823	4531	6
57023	58399	3
31924	54	6
21863	135	5
36706	135	5
44263	5838	6
8248	68822	6
4363	84	6
72790	42926	3
73384	321	8
61497	966	6
726	66180	3
12059	17179	6
46703	135	5
41496	32774	3
20711	135	5
12056	31528	6
51946	17828	3
38827	12533	0
2413	11191	3
26	63352	12
57855	11618	8
9352	1611	6
15905	4531	6
34928	25957	3
72503	307	1
24038	5063	3
7010	135	5
70855	1735	3
50774	86	0
54619	135	5
34528	38001	0
44136	1210	3
3254	240	1
40318	10585	6
29327	13901	3
62167	41776	6
53780	510	3
7896	19	5
36088	31367	6
42938	7313	6
24104	53206	3
55546	23550	6
25230	13160	6
27539	11832	6
49654	135	5
64431	135	5
52514	16103	6
48407	56442	3
47596	19	5
545	4531	6
14848	135	5
51587	1042	6
25567	13547	12
15685	32996	3
18769	954	6
22195	28589	6
8969	15	3
59185	1936	6
6934	43648	6
46687	38	3
65887	68822	6
26171	10655	6
31274	135	5
24349	1445	3
39658	7242	8
5664	135	5
39031	20061	12
716	71934	12
56039	19051	8
73087	135	5
38349	23735	1
41873	21	6
16686	19	5
37315	4153	6
69728	135	5
64447	74439	12
59961	27	3
10696	3439	3
22124	46646	8
18695	360	3
28077	21626	6
27522	135	5
25171	11914	6
20767	9694	3
31515	18083	6
20374	64061	12
25646	45133	6
74747	24975	1
22112	3508	1
48981	19	5
62520	5245	6
59683	19231	3
13062	135	5
22734	33620	12
21336	837	6
54785	40898	3
19835	135	5
50333	135	5
18734	3897	6
68528	9760	12
16820	10139	0
25896	19	5
19932	8520	8
57357	135	5
61054	264	6
947	18711	6
66671	19	5
30830	35	3
53726	1035	6
26203	52530	12
73569	264	6
35142	9152	3
64091	11914	6
56444	1212	3
52969	135	5
30311	48084	0
21476	3679	1
39113	1265	8
67815	11767	6
50788	66322	3
71724	135	5
15735	1710	6
43111	21041	3
74671	32628	6
44270	32774	3
19250	135	5
20334	73218	8
16696	135	5
45870	4524	3
33035	1273	3
26471	135	5
6749	135	5
6316	32313	8
57864	3582	3
65323	1199	6
36143	38216	0
68759	135	5
39281	6666	1
41437	29897	6
48938	74568	3
26670	27036	6
16514	2963	6
17975	135	5
26444	33113	3
66309	29688	3
41534	135	5
41383	13270	12
7326	1499	8
24468	19	5
29188	709	6
30701	135	5
15964	135	5
38631	60957	3
4223	23735	1
17799	135	5
45952	24454	6
65063	56893	8
9291	11767	6
49685	131	3
41270	10472	3
28861	135	5
15966	17738	3
59192	18547	0
58207	1904	6
62564	19	5
8	4858	6
17435	135	5
41668	56613	3
14049	11990	8
1937	72096	3
69346	9152	3
35969	15238	1
75034	34213	0
45085	9130	12
6257	135	5
27380	19419	3
28743	71076	6
41265	41004	0
2944	2893	1
53243	67376	3
6252	135	5
11972	9033	12
45484	56545	3
24313	15975	0
50719	7818	3
54015	135	5
70652	771	3
16254	26761	1
73190	420	3
29597	5836	3
5627	135	5
17620	29675	6
5731	135	5
72723	135	5
68139	5838	6
60892	1042	6
2920	54545	3
19168	20476	3
23575	135	5
40715	17629	1
29374	135	5
45259	44672	3
7777	6602	6
32755	5743	3
42129	41577	8
65640	50063	6
60630	135	5
13737	1750	6
22438	66	6
29000	9543	6
42571	6088	3
68872	8104	8
25925	16922	6
57891	66	6
13539	3365	6
23414	31187	8
27963	23314	3
34277	5937	1
58043	78	3
17317	135	5
37840	420	3
34912	31	3
3538	70238	12
52527	113	6
57	565	3
14434	135	5
4980	50281	1
3658	60027	1
49744	3859	3
8159	5183	1
38269	29675	6
29341	30329	8
69667	135	5
25133	19	5
2400	63625	8
58258	19	5
27565	56680	3
70955	19	5
53838	3857	8
35471	72523	3
55768	32937	3
3387	19	5
49006	2850	3
61631	135	5
14332	42871	3
68794	135	5
43306	63096	3
60450	39195	3
73762	39766	3
5965	53696	12
46186	577	3
53817	69916	1
69987	135	5
37967	27590	8
65737	25085	6
872	54167	0
56514	135	5
13188	592	8
38883	135	5
47789	22313	12
15087	26098	0
52478	8610	8
22277	2034	6
46742	18307	12
50974	49912	6
9389	230	3
21167	135	5
4038	135	5
63548	14840	6
53494	1035	6
61325	135	5
59972	135	5
2544	72417	1
63048	135	5
8922	35	3
23321	590	3
6328	144	0
4416	135	5
32837	70990	6
2697	15671	3
52121	13063	1
4143	1005	0
60661	135	5
36161	135	5
5462	135	5
12583	135	5
63714	135	5
4497	40758	12
7192	73066	3
44333	2002	8
51763	135	5
68862	55051	3
60339	135	5
25128	50	6
18531	13706	6
14451	9944	6
10414	66550	8
71058	61405	8
11803	47295	3
19820	18659	3
35466	19	5
25873	19	5
42628	82	6
4743	38	3
7309	66322	3
31594	1199	12
71662	23659	3
12011	15683	3
53810	2885	3
60990	3439	3
18985	57932	3
18392	6467	3
34350	28589	6
36414	8487	1
28686	25324	3
53230	18443	3
4266	240	1
21273	11494	3
23008	15629	3
9426	17179	6
58883	61467	0
13439	21222	8
17550	10585	6
54185	78	3
16812	9543	6
68636	32543	3
9301	70496	3
60520	135	5
12383	15683	3
67656	50063	6
60776	439	0
